J1622-4802      245.696625    -48.036972   0.265072  3.07e-16    17.000      0.92      364.30       *       *  
J1622-4845      245.522708    -48.774722   0.735092  1.10e-16    17.500      0.15      292.00       *       *  
J1622-4944      245.656250    -49.741667   1.072968  1.71e-14    34.000      0.52      755.00       *       *  
J1622-6617      245.515284    -66.288049   0.023623  5.88e-20     0.780      0.60       88.02       *       *  
J1623-0908      245.823652     -9.147003   1.276446  2.58e-15    14.700      0.60       68.18   -1.80    1.84  
J1623-2631      245.909257    -26.531602   0.011076  6.71e-19     0.570      1.60       62.86   -2.20    1.79  
J1623-4256      245.951417    -42.947778   0.364590  1.02e-15    13.000      1.30      295.00       *    2.33  
J1623-4949      245.978333    -49.817778   0.725732  4.21e-14    11.000      0.36      183.30       *       *  
J1624-4411      246.089004    -44.192722   0.233164  7.99e-16     8.100      0.48      139.40       *       *  
J1624-4613      246.077917    -46.217222   0.871243  6.07e-17   170.000      0.39      224.20       *       *  
J1624-4721      246.228708    -47.357500   0.448723  4.15e-15    18.000      0.15      364.00       *       *  
J1625-4904      246.325208    -49.076000   0.460339  1.68e-14    13.000      0.20      684.80       *       *  
J1625-4913      246.318375    -49.229056   0.355856  6.65e-15     9.000      0.22      720.00       *       *  
J1626-4537      246.704083    -45.623778   0.370141  8.28e-15    12.000      1.10      237.00       *       *  
J1626-4807      246.677083    -48.131667   0.293928  1.75e-14    57.000      0.37      817.00       *       *  
J1626-6621      246.528546    -66.354242   0.450868  7.66e-16     3.000      0.19       84.11       *       *  
J1627-4706      246.869792    -47.113944   0.140746  1.73e-15     9.200      0.10      456.10       *       *  
J1627-4845      246.793083    -48.752222   0.612331  3.64e-15    36.000      0.48      557.80       *       *  
J1627-5547      246.837833    -55.797889   0.352464  7.38e-16    14.000      0.65      166.20       *       *  
J1627-5936      246.969125    -59.615361   0.354234  8.00e-18    85.000      1.62       99.30       *       *  
J1628-4804      247.111792    -48.083056   0.865971  1.24e-15    43.000      1.00      952.00       *       *  
J1628-4828      247.128750    -48.478333   4.137539  1.75e-14   240.000      0.29     1209.00       *       *  
J1629-3636      247.399208    -36.603611   2.988193  7.00e-15    12.000      0.20      101.00       *       *  
J1630-4719      247.510292    -47.328333   0.559071  1.42e-14    10.000      0.46      489.60       *       *  
J1630-4733      247.656125    -47.551389   0.575971  2.23e-14    76.000      4.00      498.00       *       *  
J1631-4155      247.826375    -41.917694   0.551241  8.81e-18    14.000      0.19      235.00       *       *  
J1632-4509      248.058333    -45.152500   1.046810  1.49e-14    18.000      0.16      412.00       *       *  
J1632-4621      248.207554    -46.363500   1.709154  7.60e-14    18.000      0.99      562.90       *       *  
J1632-4757      248.069667    -47.959528   0.228564  1.51e-14    21.000      0.30      578.00       *       *  
J1632-4818      248.165583    -48.314611   0.813453  6.50e-13    43.000      0.39      758.00       *       *  
J1633-4453      248.446033    -44.885500   0.436507  6.20e-15    10.000      1.90      474.10       *       *  
J1633-4805      248.272500    -48.093333   0.710830  7.69e-14    48.000      0.23     1120.00       *       *  
J1633-5015      248.250429    -50.252250   0.352142  3.79e-15     8.700      5.70      398.41       *       *  
J1634-5107      248.520792    -51.129333   0.507356  1.57e-15    15.000      0.05      372.80       *       *  
J1634-5640      248.579875    -56.680194   0.224201  4.10e-17     8.000      0.24      148.00       *       *  
J1635+2418      248.857424     24.313144   0.490507  1.19e-16    17.400      0.40       24.27   -2.10    2.49  
J1635-4513      248.980833    -45.224167   1.594746  3.60e-15    75.000      0.25      416.00       *       *  
J1635-4944      248.980833    -49.743333   0.671964  8.79e-15    40.000      0.40      474.00       *       *  
J1636-4440      249.068875    -44.673611   0.206649  4.67e-14    10.000      0.38      449.00       *       *  
J1636-4803      249.133333    -48.065278   1.204644  2.07e-14    44.000      1.10      503.00       *       *  
J1636-4933      249.229792    -49.552778   0.430367  1.51e-15    17.000      0.45      542.70       *       *  
J1637-4335      249.486667    -43.595000   0.771367  3.62e-15    40.000      0.18      608.00       *       *  
J1637-4450      249.471458    -44.840639   0.252870  5.75e-16    14.000      0.40      470.70       *       *  
J1637-4553      249.494625    -45.890917   0.118771  3.19e-15     3.700      1.10      193.23       *    2.09  
J1637-4642      249.307375    -46.704167   0.154027  5.92e-14    17.000      0.78      417.00       *       *  
J1637-4721      249.297500    -47.350833   1.165741  4.44e-15    21.000      0.42      448.00       *       *  
J1637-4816      249.494500    -48.270000   0.837365  5.83e-15    67.000      0.74      738.00       *       *  
J1638-3815      249.655621    -38.250944   0.698261  7.70e-17    57.000      0.62      238.00       *       *  
J1638-3951      249.564833    -39.866389   0.771130  5.90e-16    61.700      0.21      249.00       *       *  
J1638-4344      249.720333    -43.734444   1.121944  2.50e-17    34.000      0.17      237.00       *       *  
J1638-4417      249.692587    -44.284333   0.117802  1.61e-15     5.600      0.21      436.00       *       *  
J1638-4608      249.595750    -46.136556   0.278137  5.15e-14     7.700      0.33      424.30       *       *  
J1638-4725      249.553917    -47.425556   0.763933  4.79e-15    54.000      0.32      552.10       *       *  
J1638-5226      249.749833    -52.449278   0.340503  2.65e-15    13.000      0.60      170.10       *       *  
J1639-4359      249.778542    -43.997778   0.587559  1.50e-17    24.000      0.92      258.90       *       *  
J1639-4604      249.838337    -46.075861   0.529116  5.78e-15     8.700      0.78      258.91       *    2.36  
J1640+2224      250.069770     22.402456   0.003163  2.82e-21     0.220      2.00       18.43   -2.00       *  
J1640-4648      250.198417    -46.812500   0.178352  8.06e-16    15.000      0.26      474.00       *       *  
J1640-4715      250.054958    -47.259806   0.517405  4.20e-14    23.000      1.20      591.70       *       *  
J1640-4951      250.181500    -49.850583   0.739099  3.34e-16    13.000      0.15      411.40       *       *  
J1643-1224      250.909004    -12.416300   0.004622  1.85e-20     0.314      4.80       62.41   -1.90    2.19  
J1643-4505      250.904042    -45.096111   0.237383  3.18e-14     9.000      0.28      484.00       *       *  
J1643-4522      250.835000    -45.366944   1.347899  8.28e-15    21.000      0.11      482.00       *       *  
J1643-4550      250.806333    -45.848472   0.717508  3.00e-14    15.000      0.34      450.80       *       *  
J1644-4559      251.205337    -45.985972   0.455060  2.01e-14     8.200    310.00      478.80       *    0.15  
J1644-4657      251.160417    -46.960556   0.125962  7.50e-16    40.300      0.59      718.00       *       *  
J1645-0317      251.258506     -3.299533   0.387690  1.78e-15     4.200     21.00       35.76   -2.30    2.34  
J1646-4308      251.730417    -43.135278   0.840680  1.10e-16   185.000      0.33      595.00       *       *  
J1646-4346      251.713750    -43.777222   0.231603  1.13e-13    13.000      0.98      490.40       *       *  
J1646-5123      251.651458    -51.387389   0.530075  2.10e-15    15.000      0.17      279.00       *       *  
J1646-6831      251.728333    -68.530833   1.785611  1.70e-15    88.000      2.00       43.00       *    1.95  
J1647-3607      251.943792    -36.117778   0.212316  1.29e-16     5.000      0.17      224.00       *       *  
J1648-3256      252.025292    -32.944667   0.719455  3.53e-15    15.000      1.00      128.28       *    1.91  
J1648-4458      252.054167    -44.973889   0.629632  1.85e-15    42.000      0.55      925.00       *       *  
J1648-4611      252.091750    -46.187778   0.164950  2.37e-14    12.000      0.58      392.90       *       *  
J1648-6044      252.213458    -60.740417   0.583765  4.29e-16    12.000      0.66      106.20       *       *  
J1649-3805      252.450925    -38.099750   0.262026  3.67e-17     8.000      1.00      213.80       *       *  
J1649-3935      252.277833    -39.595611   0.770910  3.91e-17    22.800      0.05      290.00       *       *  
J1649-4349      252.335083    -43.822833   0.870712  4.40e-17    26.000      0.75      398.60       *       *  
J1649-4653      252.352083    -46.885833   0.557019  4.97e-14    18.000      0.31      332.00       *       *  
J1649-4729      252.326125    -47.498056   0.297692  6.55e-15    18.000      0.29      540.20       *       *  
J1650-1654      252.613353    -16.911142   1.749552  3.20e-15    45.000      1.60       43.25       *    1.67  
J1650-4126      252.554892    -41.442722   0.308918  1.98e-17     7.600      0.29      251.50       *       *  
J1650-4341      252.686167    -43.691889   0.309398  1.67e-17    20.000      0.26      673.00       *       *  
J1650-4502      252.634583    -45.043694   0.380870  1.61e-14     7.300      0.35      319.70       *       *  
J1650-4921      252.646250    -49.351078   0.156399  1.82e-15     3.800      0.16      229.90       *       *  
J1651-1709      252.882303    -17.156141   0.973394  3.04e-15    27.400      0.30       33.46   -2.50    2.71  
J1651-4246      252.953292    -42.769722   0.844081  4.81e-15   110.000     16.00      482.00       *    1.46  
J1651-4519      252.988333    -45.319722   0.517443  8.19e-15    52.000      0.54      562.00       *       *  
J1651-5222      252.929042    -52.382833   0.635056  1.81e-15    17.000      2.90      179.10       *    1.65  
J1652-2404      253.243873    -24.064130   1.703739  3.16e-15    35.100      1.10       68.41   -1.70    1.70  
J1653-3838      253.415825    -38.639111   0.305037  2.79e-15     4.300      1.30      207.20       *       *  
J1653-4030      253.392625    -40.500389   1.019372  4.36e-16   125.000      0.40      425.00       *       *  
J1653-4249      253.417583    -42.817583   0.612558  4.81e-15    14.000      1.30      416.10       *       *  
J1653-4315      253.373750    -43.250278   0.419280  1.50e-17   105.000      0.53      337.00       *       *  
J1653-4854      253.486250    -48.914167   3.059510  3.45e-15    75.000      0.18      354.00       *       *  
J1654-2713      253.598448    -27.217102   0.791822  1.68e-16    17.000      0.10       92.31       *    3.59  
J1654-3710      253.685108    -37.182528   0.939165  7.35e-16    18.000      0.22      302.00       *       *  
J1654-4140      253.597917    -41.673333   1.273945  1.30e-16    19.000      0.71      307.00       *       *  
J1654-4245      253.592000    -42.760833   1.101555  5.12e-14    31.000      0.14      950.00       *       *  
J1655-3844      253.911083    -38.735833   1.193439  2.00e-15    95.500      0.25      365.00       *       *  
J1656-3621      254.137312    -36.366583   0.730134  1.28e-15    20.000      0.29      229.00       *       *  
J1657-4432      254.403042    -44.538889   0.609607  8.20e-15    13.000      0.38      375.30       *       *  
J1658-4306      254.569167    -43.113889   1.166449  4.28e-14    97.000      0.80      845.00       *       *  
J1658-4958      254.728833    -49.982889   0.416874  3.86e-15    13.000      0.87      193.40       *       *  
J1659-4316      254.984917    -43.268333   0.474381  1.71e-16    11.000      0.21      640.90       *       *  
J1659-4439      254.914333    -44.650278   0.353293  2.50e-17    18.000      0.42      535.00       *       *  
J1700-3312      255.220755    -33.212917   1.358307  4.71e-15    30.000      1.20      166.97       *    2.28  
J1700-3611      255.205500    -36.198056   1.494091  4.32e-15    22.000      0.51      232.70       *       *  
J1700-3919      255.092792    -39.316672   0.560504  5.03e-18    14.000      0.23      354.30       *       *  
J1700-4012      255.160625    -40.210722   0.283792  9.91e-17    16.000      0.13      385.00       *       *  
J1700-4422      255.223625    -44.374167   0.755535  4.00e-17    45.000      0.24      425.00       *       *  
J1700-4939      255.094000    -49.654167   0.578363  1.08e-15    13.000      0.17      278.00       *       *  
J1701-3726      255.327250    -37.440278   2.454609  1.11e-14    43.000      2.90      303.40       *       *  
J1701-4533      255.371475    -45.563528   0.322909  5.19e-16    21.000      2.50      526.00       *       *  
J1701-4958      255.303458    -49.975833   0.804304  1.10e-16   128.700      0.26      230.00       *       *  
J1702-3932      255.559833    -39.544444   0.390328  3.78e-16    14.000      0.30      530.00       *       *  
J1702-4128      255.718833    -41.480056   0.182136  5.23e-14    15.000      1.10      367.10       *       *  
J1702-4217      255.651833    -42.283667   0.227565  1.14e-17    41.000      0.50      629.00       *       *  
J1702-4306      255.613708    -43.112222   0.215507  9.79e-15     8.000      0.27      537.00       *       *  
J1702-4310      255.612250    -43.177778   0.240524  2.24e-13    16.000      0.72      377.00       *       *  
J1702-4428      255.719167    -44.467500   2.123506  3.30e-15    74.000      0.38      395.00       *       *  
J1703-1846      255.962867    -18.771052   0.804341  1.73e-15    11.400      0.70       49.55   -2.00    2.20  
J1703-3241      255.843920    -32.696676   1.211785  6.60e-16    39.000      7.60      110.31   -3.10    1.15  
J1703-4442      255.835792    -44.711667   1.747293  1.43e-14    12.000      0.21      280.20       *       *  
J1703-4851      255.976667    -48.865500   1.396401  5.08e-15    13.000      1.10      150.29       *    2.39  
J1705-1906      256.400416    -19.110735   0.298987  4.14e-15     7.300      8.00       22.91   -1.30    1.03  
J1705-3423      256.426513    -34.395881   0.255426  1.08e-15    12.000      4.10      146.36       *    1.61  
J1705-3936      256.404583    -39.608056   0.854482  1.93e-14    22.000      0.33      598.00       *       *  
J1705-3950      256.374333    -39.849722   0.318941  6.06e-14     8.200      1.50      207.10    0.30       *  
J1705-4108      256.335000    -41.145556   0.861067  3.47e-14    44.000      1.30     1077.00       *       *  
J1705-4331      256.399642    -43.520444   0.222561  7.12e-17     6.000      0.43      185.24       *       *  
J1705-6135      256.313750    -61.587500   0.808546  6.00e-17    43.000      0.30       95.00       *       *  
J1706-3839      256.588750    -38.664167   0.586287  3.00e-15    26.000      0.20      626.00       *       *  
J1706-4310      256.518792    -43.172500   0.616979  6.51e-15    16.000      0.28      656.10       *       *  
J1707-4053      256.840533    -40.898917   0.581017  1.92e-15    33.000      7.20      360.00       *       *  
J1707-4341      256.917125    -43.686667   0.890594  5.70e-15    12.000      0.46      398.20       *       *  
J1707-4729      256.814779    -47.492917   0.266474  1.56e-15     6.300      1.90      268.30       *       *  
J1708-3426      257.240785    -34.445594   0.692113  4.20e-15    23.000      1.50      190.70       *    2.54  
J1708-3506      257.073426    -35.106289   0.004505  1.14e-20     0.550      1.31      146.73       *       *  
J1708-3641      257.149625    -36.689306   0.587567  1.35e-16    21.800      0.12      316.00       *       *  
J1708-3827      257.068750    -38.460000   1.225782  8.60e-15    40.000      0.42      788.00       *       *  
J1708-4522      257.053833    -45.380833   1.297837  2.61e-15    17.000      0.22      454.00       *       *  
J1709-1640      257.360172    -16.682703   0.653054  6.31e-15    10.800      4.00       24.89   -2.00    1.97  
J1709+2313      257.274133     23.224403   0.004631  3.63e-21     0.340      0.20       25.35       *    2.02  
J1709-3626      257.438125    -36.434333   0.447857  2.27e-15    17.000      0.58      393.60       *       *  
J1709-3841      257.316625    -38.688056   0.586986  7.86e-15    19.000      0.31      356.00       *       *  
J1709-4342      257.378750    -43.703889   1.735898  8.00e-16    50.000      0.14      281.00       *       *  
J1709-4401      257.422458    -44.019778   0.865235  7.37e-15    24.000      1.15      225.80       *       *  
J1709-4429      257.428033    -44.485622   0.102459  9.30e-14     6.000      7.30       75.69       *    0.98  
J1710-2616      257.520417    -26.276389   0.954158  2.00e-17    99.000      1.40      111.00       *       *  
J1710-4148      257.598958    -41.805278   0.286561  1.02e-16    12.000      0.31      461.00       *       *  
J1711-1509      257.979416    -15.161041   0.868804  1.10e-15    12.200      0.70       59.88   -1.70    1.70  
J1711-3826      257.935208    -38.437222   0.465365  7.41e-15    24.000      0.16      376.00       *       *  
J1711-4322      257.794004    -43.381417   0.102618  2.67e-17     7.000      0.26      191.50       *       *  
J1713+0747      258.456388      7.793748   0.004570  8.53e-21     0.110     10.20       15.97   -1.40    1.01  
J1713-3844      258.259583    -38.741389   1.600114  1.77e-13    17.000      0.26      544.00       *       *  
J1715-3247      258.847750    -32.791667   1.260214  9.20e-17    60.000      0.08      164.00       *       *  
J1715-3700      258.790208    -37.001111   0.779628  1.46e-16   110.000      0.37      449.00       *       *  
J1715-3859      258.907875    -38.990306   0.928108  4.40e-15    62.000      0.54      817.00       *       *  
J1715-3903      258.809583    -39.050556   0.278481  3.77e-14     8.500      0.46      313.10       *       *  
J1715-4034      258.920792    -40.572778   2.072153  3.01e-15    83.000      1.60      254.00       *       *  
J1715-4254      258.793917    -42.915000   0.573745  8.76e-16    26.000      0.07      407.00       *       *  
J1716-3720      259.047333    -37.345556   0.630314  1.80e-14    14.000      0.41      682.70       *       *  
J1716-4005      259.175250    -40.090833   0.311813  2.87e-15    48.900      1.37      435.00       *       *  
J1716-4111      259.184613    -41.185972   1.036067  2.88e-15    12.000      0.22      245.80       *       *  
J1716-4711      259.004621    -47.183583   0.555824  8.33e-16     4.000      0.31      287.06       *       *  
J1717-3425      259.334352    -34.416546   0.656299  9.80e-15    14.000      3.30      587.70   -2.60       *  
J1717-3737      259.316500    -37.626667   0.682419  5.29e-15    22.000      0.69      525.80       *       *  
J1717-3847      259.326667    -38.784167   1.149499  8.20e-16   287.000      0.30      707.00       *       *  
J1717-3953      259.356458    -39.898611   1.085521  3.30e-17   300.000      0.78      466.00       *       *  
J1717-4043      259.449625    -40.730556   0.397857  1.22e-14    41.000      0.54      452.60       *       *  
J1717-40435     259.258333    -40.725278   0.349929  1.75e-15    38.000      0.41      539.00       *       *  
J1717-4054      259.467583    -41.054722   0.887719  3.68e-15    13.000      5.00      306.90       *    0.88  
J1718-3714      259.577458    -37.237778   1.289379  2.62e-14    96.000      0.23      833.00       *       *  
J1718-3718      259.541667    -37.314722   3.378574  1.61e-12   130.000      0.18      371.10       *       *  
J1718-3825      259.556521    -38.421683   0.074670  1.32e-14     3.900      1.30      247.40       *       *  
J1718-4539      259.549583    -45.654417   0.590473  7.51e-15    11.000      0.08      254.00       *       *  
J1719-1438      259.791971    -14.633595   0.005790  8.04e-21     0.300      0.42       36.86       *       *  
J1719-4006      259.757175    -40.116528   0.189094  1.67e-15     6.700      1.10      386.60       *       *  
J1719-4302      259.953208    -43.036500   0.235475  3.92e-16     5.700      0.37      297.70       *       *  
J1720-0212      260.238621     -2.206639   0.477715  8.28e-17    59.000      1.00       66.98   -2.20    2.47  
J1720-1633      260.105026    -16.559368   1.565601  5.80e-15    16.200      1.10       44.83   -1.90    1.97  
J1720-2933      260.142156    -29.554511   0.620448  7.46e-16    17.000      2.10       42.64   -2.30    2.17  
J1720-3659      260.008233    -36.985139   0.351125  3.27e-17     7.500      0.74      381.60       *       *  
J1721-1936      260.256168    -19.614046   1.004037  1.62e-15    20.600      0.30       75.70       *    0.41  
J1721-2457      260.272908    -24.951714   0.003497  5.54e-21     0.920      0.58       47.76   -1.50       *  
J1721-3532      260.386578    -35.547114   0.280424  2.52e-14    26.000     11.00      496.00       *       *  
J1722-3207      260.512313    -32.129258   0.477158  6.46e-16    10.000      3.40      126.06   -2.20    2.30  
J1722-3632      260.540904    -36.548139   0.399183  4.46e-15    22.000      1.60      416.20       *       *  
J1722-3712      260.746542    -37.201028   0.236173  1.09e-14     4.000      3.20       99.50       *    1.64  
J1722-4400      260.693821    -44.009222   0.218554  3.74e-16     3.700      0.22      219.30       *       *  
J1723-2837      260.846607    -28.632547   0.001856  7.54e-21     0.200      1.10       19.69       *       *  
J1723-2852      260.992500    -28.880833   0.625034  9.00e-16    50.000      0.13      172.00       *       *  
J1723-3659      260.781583    -36.987194   0.202722  8.01e-15     7.800      1.50      254.20   -0.80       *  
J1724-3149      261.186958    -31.817778   0.948237  7.25e-15    32.000      0.36      409.00       *       *  
J1724-3505      261.199542    -35.093333   1.221708  2.11e-14    24.000      0.24      875.00       *       *  
J1724-4500      261.107500    -45.004167   1.309109  3.51e-15    28.000      0.05      182.00       *       *  
J1725-2852      261.291250    -28.872778   1.257788  1.99e-15    38.000      0.25      161.00       *       *  
J1725-3546      261.425833    -35.771111   1.032471  1.50e-14    33.000      0.61      744.00       *       *  
J1725-3848      261.250417    -38.810000   2.062386  2.30e-14    32.000      0.14      230.00       *       *  
J1725-4043      261.422583    -40.719722   1.465071  2.79e-15    50.000      0.34      203.00       *       *  
J1726-3530      261.531292    -35.499444   1.110132  1.22e-12    55.000      0.30      727.00       *       *  
J1726-3635      261.706708    -36.596000   0.287432  1.44e-15     7.800      0.29      539.20       *       *  
J1726-4006      261.639042    -40.100556   0.882778  3.33e-15    20.000      0.21      277.00       *       *  
J1727-2739      261.879125    -27.650139   1.293100  1.10e-15    90.000      1.60      147.00       *       *  
J1727-2946      261.812896    -29.776888   0.027083  2.46e-19     1.800      0.25       60.74       *       *  
J1728-3733      262.192708    -37.552222   0.615538  7.20e-17     8.100      0.19      281.50       *       *  
J1728-4028      262.115333    -40.469444   0.866343  2.33e-16   100.000      0.69      231.00       *       *  
J1730-2304      262.590276    -23.075331   0.008123  2.02e-20     0.965      3.90        9.62   -1.70    1.92  
J1730-2900      262.534500    -29.012778   1.538427  8.85e-15    23.000      0.13      289.00       *       *  
J1730-3350      262.635663    -33.844286   0.139460  8.48e-14     8.600      3.20      259.00       *    0.84  
J1730-3353      262.731583    -33.893889   3.270242  2.20e-14    54.000      0.38      256.00       *       *  
J1731-1847      262.823374    -18.792407   0.002345  2.54e-20     0.130      0.37      106.47       *       *  
J1731-3123      262.752208    -31.395278   0.753048  1.68e-15    19.000      0.29      354.00       *       *  
J1731-3322      262.809625    -33.379167   0.544671  2.81e-14    33.500      0.10      877.40       *       *  
J1731-4744      262.925429    -47.742933   0.829829  1.64e-13    20.000     12.00      123.33       *    2.20  
J1732-1930      263.083440    -19.502382   0.483770  1.82e-16    16.000      0.30       72.43       *    2.88  
J1732-3426      263.029917    -34.434722   0.332887  4.02e-16    14.000      0.24      513.50       *       *  
J1732-3729      263.086708    -37.484722   2.184001  1.30e-15    40.000      0.31      317.00       *       *  
J1732-4128      263.208333    -41.480000   0.627981  1.28e-14    16.000      0.63      195.30       *    2.12  
J1732-4156      263.203583    -41.941556   0.323434  6.61e-16    21.000      0.22      228.70       *       *  
J1732-5049      263.199028    -50.816720   0.005313  1.42e-20     0.292      1.70       56.84       *       *  
J1733-2228      263.360157    -22.477009   0.871683  4.27e-17    60.000      2.30       41.14   -1.90    1.90  
J1733-2533      263.357750    -25.553056   0.659794  2.10e-15    36.000      0.10      242.00       *       *  
J1733-2837      263.391250    -28.625833   0.768185  1.11e-15    12.000      0.07      225.00       *       *  
J1733-3030      263.495375    -30.513611   0.362052  1.65e-15    16.000      0.20      636.00       *       *  
J1733-3322      263.480042    -33.367500   1.245915  4.10e-15    34.300      0.80      524.00       *       *  
J1733-3716      263.361475    -37.281833   0.337586  1.50e-14     6.200      3.40      153.50       *       *  
J1733-4005      263.494333    -40.094361   0.561778  3.62e-15    14.000      0.49      317.80       *       *  
J1733-5515      263.251667    -55.261111   1.011234  4.00e-16    45.000      0.38       83.90       *       *  
J1734-3058      263.711829    -30.978167   0.541286  1.62e-17    10.700      0.11      260.00       *       *  
J1734-3333      263.612083    -33.555556   1.169341  2.28e-12   500.000      0.50      578.00       *       *  
J1735-0724      263.770715     -7.414581   0.419335  1.21e-15     7.400      1.70       73.51   -1.80    1.88  
J1735-3258      263.987083    -32.971944   0.350963  2.61e-14   187.500      0.46      754.00       *       *  
J1736-2457      264.189333    -24.963889   2.642223  3.43e-15    60.000      0.52      170.00       *       *  
J1736-2819      264.103042    -28.328333   1.592419  1.49e-14    21.000      0.16      261.00       *       *  
J1736-2843      264.177458    -28.730833   6.445036  3.00e-14   145.000      0.43      331.00       *       *  
J1736-3511      264.011250    -35.198889   0.502803  1.57e-15    15.000      0.18      106.00       *       *  
J1737-3102      264.390542    -31.033472   0.768672  3.73e-14    15.000      0.60      280.00       *       *  
J1737-3137      264.267875    -31.622500   0.450432  1.39e-13    16.400      0.80      488.20       *       *  
J1737-3320      264.293792    -33.338889   0.816273  2.25e-15    42.000      0.35      804.00       *       *  
J1737-3555      264.416829    -35.928833   0.397585  6.12e-15     6.900      0.74       89.41   -1.60       *  
J1738+0333      264.724858      3.553019   0.005850  2.41e-20     0.430      0.67       33.77       *       *  
J1738-2647      264.520958    -26.796111   0.349591  3.15e-15    12.000      0.44      182.20       *       *  
J1738-2736      264.560950    -27.607167   0.627716  4.62e-15    13.700      0.17      323.60       *       *  
J1738-2955      264.717667    -29.930833   0.443398  8.19e-14    23.400      0.29      223.40       *       *  
J1738-3107      264.697500    -31.128889   0.549498  2.96e-16    34.000      0.26      735.00       *       *  
J1738-3211      264.725772    -32.198235   0.768499  7.95e-16    12.000      2.80       49.59   -0.80    0.03  
J1738-3316      264.643542    -33.267111   0.730373  8.86e-17    91.000      0.55      273.00       *       *  
J1739-2903      264.892825    -29.050967   0.322882  7.88e-15     6.700      2.00      138.56       *       *  
J1739-3023      264.915833    -30.386667   0.114368  1.14e-14     6.100      1.00      170.00   -1.20       *  
J1739-3049      264.846750    -30.827778   0.239317  2.18e-15    18.800      0.50      573.20       *       *  
J1739-3131      264.851267    -31.520916   0.529441  1.86e-14    22.000      4.90      600.10   -0.90       *  
J1739-3159      264.952833    -31.996944   0.877561  1.97e-16    53.500      1.00      337.00       *       *  
J1739-3951      264.909375    -39.866750   0.341772  1.99e-17     9.400      0.12       24.60       *       *  
J1740+1311      265.030606     13.199081   0.803050  1.45e-15    32.700      3.90       48.67   -1.40    1.45  
J1740-2540      265.188833    -25.671944   1.692656  1.85e-15    30.000      0.16      333.00       *       *  
J1740-3015      265.140917    -30.262083   0.606887  4.66e-13     5.200      6.40      152.15   -0.70    1.07  
J1740-3052      265.208338    -30.867861   0.570313  2.55e-14     8.900      0.70      738.78       *       *  
J1740-3327      265.107167    -33.464861   0.515001  3.90e-15    11.000      0.30      274.10       *       *  
J1741-0840      265.343982     -8.675506   2.043082  2.27e-15    77.600      1.40       74.90   -2.50    2.42  
J1741+1351      265.379770     13.862256   0.003747  3.02e-20     0.160      0.93       24.20       *       *  
J1741-2719      265.396083    -27.323056   0.346797  8.06e-17    14.000      0.20      361.90       *       *  
J1741-2733      265.255583    -27.564167   0.892959  1.48e-16    42.200      1.10      149.20       *       *  
J1741-2945      265.310292    -29.759722   0.223558  6.34e-16    10.700      0.60      310.30       *       *  
J1741-3016      265.279333    -30.275278   1.893749  8.99e-15    39.800      2.30      382.00       *       *  
J1741-3927      265.325337    -39.460556   0.512211  1.93e-15     9.300      4.70      158.50       *    1.60  
J1742-3957      265.518458    -39.956111   1.016349  8.16e-17    66.000      0.14      186.00       *       *  
J1743-0339      265.784105     -3.653189   0.444645  1.56e-15     6.500      0.50       30.26   -1.10    1.46  
J1743-1351      265.906759    -13.860546   0.405337  4.78e-16    14.600      0.50      116.30   -2.00    2.00  
J1743-2442      265.833833    -24.715278   1.242508  4.72e-16    75.000      0.14      239.00       *       *  
J1743-3150      265.902857    -31.839360   2.414576  1.21e-13    45.000      1.90      193.05   -0.90    0.99  
J1743-3153      265.814854    -31.884806   0.193105  1.06e-14    11.300      0.50      505.70       *       *  
J1744-1134      266.122524    -11.581856   0.004075  8.93e-21     0.137      3.10        3.14   -1.80    1.40  
J1744-2335      266.201958    -23.598611   1.683507  8.33e-16    26.000      0.20       96.66       *    3.50  
J1744-3130      266.023675    -31.501111   1.066061  2.12e-14    16.000      0.70      192.90   -1.10       *  
J1744-3922      266.011146    -39.372528   0.172444  1.55e-18     3.400      0.11      148.10       *       *  
J1744-5337      266.162167    -53.630833   0.355666  1.90e-16    18.000      0.39      108.85       *       *  
J1745-0952      266.288062     -9.877689   0.019376  9.25e-20     1.800      0.38       64.47   -1.14    1.24  
J1745-2229      266.319625    -22.487222   1.160593  2.86e-15    14.000      0.13      299.00       *       *  
J1745-3040      266.484604    -30.673194   0.367429  1.07e-14     7.800     13.00       88.37   -1.20    1.30  
J1745-3812      266.314250    -38.202028   0.698353  2.43e-15    11.000      0.28      160.80       *       *  
J1746-2849      266.515417    -28.821944   1.478480  1.27e-14    31.000      0.40     1456.00   -1.10       *  
J1746-2850      266.527500    -28.845000   1.077101  1.34e-12    45.000      0.80      962.70   -0.30       *  
J1747-2647      266.878725    -26.787222   0.500254  1.32e-14    66.000      1.54      570.00       *       *  
J1747-2802      266.860625    -28.043611   2.780079  2.37e-15    27.300      0.50      835.00       *       *  
J1747-2958      266.816175    -29.966944   0.098814  6.13e-14     7.000      0.25      101.50       *       *  
J1748-1300      267.072532    -13.014468   0.394133  1.21e-15    12.300      2.00       99.36   -2.00    1.95  
J1748-2021A     267.219538    -20.361028   0.288603  3.99e-16    87.000      0.37      219.40       *    2.63  
J1748-2444      267.202135    -24.743601   0.442838  1.11e-16     5.200      0.34      207.33       *       *  
J1749-2347      267.315042    -23.788056   0.874486  2.42e-15     9.100      0.13      344.00       *       *  
